72,2023-04-15 10:44:50.961001,42.0,-1.0,-1.0,124.5,-16.6875,11.3125
73,2023-04-15 10:44:53.096093,42.0,-1.0,-1.0,106.1875,1.75,-8.6875
75,2023-04-15 10:44:55.132050,42.0,-1.0,-1.0,229.4375,-2.3125,6.0625
76,2023-04-15 10:44:57.183550,42.0,-1.0,-1.0,31.9375,-2.375,1.6875
77,2023-04-15 10:44:59.235510,42.0,-1.0,-1.0,11.375,-3.125,-4.3125
78,2023-04-15 10:45:01.391078,42.0,-1.0,-1.0,26.0,-3.875,-2.25
79,2023-04-15 10:45:03.448049,42.0,-1.0,-1.0,128.375,-7.0,1.5625
81,2023-04-15 10:45:05.504032,42.0,-1.0,-1.0,248.6875,-17.8125,-2.0
82,2023-04-15 10:45:07.583674,42.0,-1.0,-1.0,23.75,-13.875,-10.0625
83,2023-04-15 10:45:09.631712,42.0,-1.0,-1.0,340.6875,-3.6875,3.875
84,2023-04-15 10:45:11.688044,42.0,-1.0,-1.0,32.625,-6.3125,-4.625
85,2023-04-15 10:45:13.772682,42.0,-1.0,-1.0,56.4375,-6.6875,-16.4375
87,2023-04-15 10:45:15.822534,42.0,-1.0,-1.0,108.875,18.1875,9.1875
88,2023-04-15 10:45:17.890449,42.0,-1.0,-1.0,242.125,-1.375,-1.0625
89,2023-04-15 10:45:19.939164,42.0,-1.0,-1.0,316.0,-5.8125,-4.0625
90,2023-04-15 10:45:22.010264,42.0,-1.0,-1.0,336.8125,-9.4375,-5.1875
91,2023-04-15 10:45:24.067585,42.0,-1.0,-1.0,75.4375,0.875,-14.75
93,2023-04-15 10:45:26.256127,42.0,-1.0,-1.0,54.125,-17.0,2.5
94,2023-04-15 10:45:28.259298,42.0,-1.0,-1.0,82.5625,-13.1875,3.25
95,2023-04-15 10:45:32.362600,42.0,-1.0,-1.0,70.1875,-5.125,-14.0625
96,2023-04-15 10:45:34.419421,42.0,-1.0,-1.0,303.0625,0.5,-5.3125
97,2023-04-15 10:45:36.491830,42.0,-1.0,-1.0,151.8125,3.125,-9.125
100,2023-04-15 10:45:40.608185,42.0,-1.0,-1.0,88.875,0.4375,-4.1875
101,2023-04-15 10:45:42.663541,42.0,-1.0,-1.0,303.5,4.25,-8.6875
102,2023-04-15 10:45:44.715599,42.0,-1.0,-1.0,287.3125,-8.6875,-4.5
103,2023-04-15 10:45:46.775749,42.0,-1.0,-1.0,249.0625,-5.1875,-0.125
105,2023-04-15 10:45:48.843346,42.0,-1.0,-1.0,60.4375,-0.3125,-4.25
106,2023-04-15 10:45:50.887256,42.0,-1.0,-1.0,338.0625,0.4375,-3.3125
107,2023-04-15 10:45:52.945713,42.0,-1.0,-1.0,285.0,-1.8125,-7.9375
108,2023-04-15 10:45:54.994662,42.0,-1.0,-1.0,184.4375,22.6875,-30.5
109,2023-04-15 10:45:59.103702,42.0,-1.0,-1.0,348.0,-11.1875,-1.8125
111,2023-04-15 10:46:01.194147,42.0,-1.0,-1.0,58.4375,-0.75,-4.0625
112,2023-04-15 10:46:03.247392,42.0,-1.0,-1.0,162.9375,0.0,27.1875
113,2023-04-15 10:46:05.303675,42.0,-1.0,-1.0,199.125,-12.3125,-14.8125
114,2023-04-15 10:46:07.366205,41.0,-1.0,-1.0,269.8125,-3.9375,-3.3125
115,2023-04-15 10:46:13.546521,41.0,-1.0,-1.0,97.375,-6.5,-4.4375
116,2023-04-15 10:46:15.595638,41.0,-1.0,-1.0,191.1875,4.6875,-0.5
117,2023-04-15 10:46:17.659886,41.0,-1.0,-1.0,304.375,9.0625,-2.3125
118,2023-04-15 10:46:19.711470,41.0,-1.0,-1.0,314.75,-16.125,-7.875
